Date,Store,Product,Sales,Price,Promotion
2023-01-13,Store_1,Product_7,19,100,0
2023-01-13,Store_1,Product_8,63,176,0
2023-01-13,Store_1,Product_9,66,178,0
2023-01-13,Store_1,Product_10,52,174,0
2023-01-13,Store_2,Product_1,42,148,1
2023-01-13,Store_2,Product_2,42,68,0
2023-01-13,Store_2,Product_3,29,167,0
2023-01-13,Store_2,Product_4,99,140,1
2023-01-13,Store_2,Product_5,29,198,0
2023-01-13,Store_2,Product_6,16,69,0
2023-01-13,Store_2,Product_7,34,101,1
2023-01-13,Store_2,Product_8,76,151,0
2023-01-13,Store_2,Product_9,80,131,0
2023-01-13,Store_2,Product_10,90,53,1
2023-01-13,Store_3,Product_1,55,165,0
2023-01-13,Store_3,Product_2,92,196,0
2023-01-13,Store_3,Product_3,91,80,0
2023-01-13,Store_3,Product_4,29,142,0
2023-01-13,Store_3,Product_5,84,175,0
2023-01-13,Store_3,Product_6,99,84,0
2023-01-13,Store_3,Product_7,78,86,0
2023-01-13,Store_3,Product_8,56,190,0
2023-01-13,Store_3,Product_9,34,50,1
2023-01-13,Store_3,Product_10,90,153,0
2023-01-13,Store_4,Product_1,54,151,0
2023-01-13,Store_4,Product_2,89,52,0
2023-01-13,Store_4,Product_3,98,65,0
2023-01-13,Store_4,Product_4,50,168,1
2023-01-13,Store_4,Product_5,31,62,0
2023-01-13,Store_4,Product_6,52,83,0
2023-01-13,Store_4,Product_7,30,104,1
2023-01-13,Store_4,Product_8,72,88,0
2023-01-13,Store_4,Product_9,52,102,0
2023-01-13,Store_4,Product_10,57,80,1
2023-01-13,Store_5,Product_1,44,103,0
2023-01-13,Store_5,Product_2,59,163,0
2023-01-13,Store_5,Product_3,45,128,0
2023-01-13,Store_5,Product_4,79,53,0
2023-01-13,Store_5,Product_5,29,83,0
2023-01-13,Store_5,Product_6,87,154,0
2023-01-13,Store_5,Product_7,125,87,1
2023-01-13,Store_5,Product_8,76,57,0
2023-01-13,Store_5,Product_9,109,149,1
2023-01-13,Store_5,Product_10,67,190,0
2023-01-14,Store_1,Product_1,93,194,0
2023-01-14,Store_1,Product_2,50,109,0
2023-01-14,Store_1,Product_3,81,73,0
2023-01-14,Store_1,Product_4,45,74,0
2023-01-14,Store_1,Product_5,54,86,0
2023-01-14,Store_1,Product_6,67,152,0
2023-01-14,Store_1,Product_7,57,154,0
2023-01-14,Store_1,Product_8,34,190,0
2023-01-14,Store_1,Product_9,32,103,1
2023-01-14,Store_1,Product_10,61,186,0
2023-01-14,Store_2,Product_1,30,119,0
2023-01-14,Store_2,Product_2,39,77,0
2023-01-14,Store_2,Product_3,71,62,0
2023-01-14,Store_2,Product_4,76,187,0
2023-01-14,Store_2,Product_5,61,130,0
2023-01-14,Store_2,Product_6,26,180,0
2023-01-14,Store_2,Product_7,37,78,0
2023-01-14,Store_2,Product_8,84,139,0
2023-01-14,Store_2,Product_9,54,141,1
2023-01-14,Store_2,Product_10,45,183,0
2023-01-14,Store_3,Product_1,47,106,0
2023-01-14,Store_3,Product_2,45,92,0
2023-01-14,Store_3,Product_3,102,94,0
2023-01-14,Store_3,Product_4,29,153,0
2023-01-14,Store_3,Product_5,50,128,0
2023-01-14,Store_3,Product_6,69,53,1
2023-01-14,Store_3,Product_7,38,124,1
2023-01-14,Store_3,Product_8,41,71,0
2023-01-14,Store_3,Product_9,101,75,1
2023-01-14,Store_3,Product_10,74,132,0
2023-01-14,Store_4,Product_1,79,144,0
2023-01-14,Store_4,Product_2,104,98,1
2023-01-14,Store_4,Product_3,80,75,0
2023-01-14,Store_4,Product_4,26,133,0
2023-01-14,Store_4,Product_5,96,64,0
2023-01-14,Store_4,Product_6,40,95,0
2023-01-14,Store_4,Product_7,53,52,0
2023-01-14,Store_4,Product_8,36,157,1
2023-01-14,Store_4,Product_9,99,119,0
2023-01-14,Store_4,Product_10,91,148,0
2023-01-14,Store_5,Product_1,83,138,1
2023-01-14,Store_5,Product_2,79,151,0
2023-01-14,Store_5,Product_3,52,66,1
2023-01-14,Store_5,Product_4,108,57,0
2023-01-14,Store_5,Product_5,26,143,0
2023-01-14,Store_5,Product_6,66,130,0
2023-01-14,Store_5,Product_7,82,153,1
2023-01-14,Store_5,Product_8,92,140,0
2023-01-14,Store_5,Product_9,48,190,0
2023-01-14,Store_5,Product_10,34,83,1
2023-01-15,Store_1,Product_1,39,116,0
2023-01-15,Store_1,Product_2,80,148,1
2023-01-15,Store_1,Product_3,106,131,0
2023-01-15,Store_1,Product_4,16,107,1
2023-01-15,Store_1,Product_5,42,90,0
2023-01-15,Store_1,Product_6,82,194,0
2023-01-15,Store_1,Product_7,63,188,0
2023-01-15,Store_1,Product_8,45,148,0
2023-01-15,Store_1,Product_9,47,120,1
2023-01-15,Store_1,Product_10,21,198,0
2023-01-15,Store_2,Product_1,43,165,0
2023-01-15,Store_2,Product_2,12,90,0
2023-01-15,Store_2,Product_3,65,73,1
2023-01-15,Store_2,Product_4,86,73,0
2023-01-15,Store_2,Product_5,20,72,1
2023-01-15,Store_2,Product_6,76,111,0
2023-01-15,Store_2,Product_7,78,187,0
2023-01-15,Store_2,Product_8,60,134,0
2023-01-15,Store_2,Product_9,22,190,0
2023-01-15,Store_2,Product_10,67,79,0
2023-01-15,Store_3,Product_1,42,175,0
2023-01-15,Store_3,Product_2,64,167,0
2023-01-15,Store_3,Product_3,35,198,0
2023-01-15,Store_3,Product_4,45,108,0
2023-01-15,Store_3,Product_5,59,58,0
2023-01-15,Store_3,Product_6,34,66,0
2023-01-15,Store_3,Product_7,69,150,0
2023-01-15,Store_3,Product_8,88,100,0
2023-01-15,Store_3,Product_9,112,172,1
2023-01-15,Store_3,Product_10,50,171,0
2023-01-15,Store_4,Product_1,83,122,0
2023-01-15,Store_4,Product_2,29,133,1
2023-01-15,Store_4,Product_3,26,161,0
2023-01-15,Store_4,Product_4,74,114,0
2023-01-15,Store_4,Product_5,24,195,0
2023-01-15,Store_4,Product_6,65,165,0
2023-01-15,Store_4,Product_7,92,108,0
2023-01-15,Store_4,Product_8,26,170,0
2023-01-15,Store_4,Product_9,62,76,0
2023-01-15,Store_4,Product_10,31,113,0
2023-01-15,Store_5,Product_1,36,138,0
2023-01-15,Store_5,Product_2,106,51,1
2023-01-15,Store_5,Product_3,75,168,0
2023-01-15,Store_5,Product_4,41,132,0
2023-01-15,Store_5,Product_5,100,61,0
2023-01-15,Store_5,Product_6,94,182,0
2023-01-15,Store_5,Product_7,38,127,0
2023-01-15,Store_5,Product_8,84,82,0
2023-01-15,Store_5,Product_9,38,96,0
2023-01-15,Store_5,Product_10,56,190,0
2023-01-16,Store_1,Product_1,23,196,0
2023-01-16,Store_1,Product_2,44,78,0
2023-01-16,Store_1,Product_3,86,111,0
2023-01-16,Store_1,Product_4,46,115,1
2023-01-16,Store_1,Product_5,91,131,0
2023-01-16,Store_1,Product_6,65,120,0
2023-01-16,Store_1,Product_7,40,51,0
2023-01-16,Store_1,Product_8,96,71,0
2023-01-16,Store_1,Product_9,76,197,0
2023-01-16,Store_1,Product_10,89,102,0
2023-01-16,Store_2,Product_1,94,122,0
2023-01-16,Store_2,Product_2,60,119,0
2023-01-16,Store_2,Product_3,86,114,0
2023-01-16,Store_2,Product_4,40,102,1
2023-01-16,Store_2,Product_5,47,74,0
2023-01-16,Store_2,Product_6,93,162,0
2023-01-16,Store_2,Product_7,27,178,0
2023-01-16,Store_2,Product_8,87,95,0
2023-01-16,Store_2,Product_9,57,123,0
2023-01-16,Store_2,Product_10,84,134,1
2023-01-16,Store_3,Product_1,51,172,0
2023-01-16,Store_3,Product_2,49,196,0
2023-01-16,Store_3,Product_3,49,88,0
2023-01-16,Store_3,Product_4,47,160,0
2023-01-16,Store_3,Product_5,68,159,0
2023-01-16,Store_3,Product_6,69,83,0
2023-01-16,Store_3,Product_7,76,124,0
2023-01-16,Store_3,Product_8,81,187,1
2023-01-16,Store_3,Product_9,32,180,0
2023-01-16,Store_3,Product_10,104,169,1
2023-01-16,Store_4,Product_1,29,122,0
2023-01-16,Store_4,Product_2,69,162,1
2023-01-16,Store_4,Product_3,74,107,0
2023-01-16,Store_4,Product_4,89,163,0
2023-01-16,Store_4,Product_5,57,112,0
2023-01-16,Store_4,Product_6,40,53,0
2023-01-16,Store_4,Product_7,29,117,0
2023-01-16,Store_4,Product_8,19,104,0
2023-01-16,Store_4,Product_9,53,87,0
2023-01-16,Store_4,Product_10,55,182,0
2023-01-16,Store_5,Product_1,47,96,0
2023-01-16,Store_5,Product_2,62,118,0
2023-01-16,Store_5,Product_3,34,72,0
2023-01-16,Store_5,Product_4,74,112,0
2023-01-16,Store_5,Product_5,53,104,1
2023-01-16,Store_5,Product_6,61,159,0
2023-01-16,Store_5,Product_7,79,158,0
2023-01-16,Store_5,Product_8,39,167,0
2023-01-16,Store_5,Product_9,100,106,0
2023-01-16,Store_5,Product_10,98,78,0
2023-01-17,Store_1,Product_1,31,161,0
2023-01-17,Store_1,Product_2,56,153,1
2023-01-17,Store_1,Product_3,25,82,0
2023-01-17,Store_1,Product_4,59,171,0
2023-01-17,Store_1,Product_5,57,60,0
2023-01-17,Store_1,Product_6,67,176,0
2023-01-17,Store_1,Product_7,39,156,0
2023-01-17,Store_1,Product_8,77,82,0
2023-01-17,Store_1,Product_9,37,147,0
2023-01-17,Store_1,Product_10,31,142,0
2023-01-17,Store_2,Product_1,99,110,0
2023-01-17,Store_2,Product_2,58,66,0
2023-01-17,Store_2,Product_3,95,107,0
2023-01-17,Store_2,Product_4,80,111,0
2023-01-17,Store_2,Product_5,42,78,0
2023-01-17,Store_2,Product_6,62,75,0
2023-01-17,Store_2,Product_7,62,105,1
2023-01-17,Store_2,Product_8,107,157,0
2023-01-17,Store_2,Product_9,86,64,0
2023-01-17,Store_2,Product_10,74,79,0
2023-01-17,Store_3,Product_1,48,185,1
2023-01-17,Store_3,Product_2,118,153,1
2023-01-17,Store_3,Product_3,94,126,1
2023-01-17,Store_3,Product_4,123,69,1
2023-01-17,Store_3,Product_5,86,113,0
2023-01-17,Store_3,Product_6,71,111,0
2023-01-17,Store_3,Product_7,104,156,1
2023-01-17,Store_3,Product_8,58,179,0
2023-01-17,Store_3,Product_9,78,110,0
2023-01-17,Store_3,Product_10,63,185,0
2023-01-17,Store_4,Product_1,83,88,0
2023-01-17,Store_4,Product_2,90,93,0
2023-01-17,Store_4,Product_3,87,183,0
2023-01-17,Store_4,Product_4,45,193,0
2023-01-17,Store_4,Product_5,32,111,0
2023-01-17,Store_4,Product_6,62,62,0
2023-01-17,Store_4,Product_7,35,89,0
2023-01-17,Store_4,Product_8,23,143,1
2023-01-17,Store_4,Product_9,25,130,0
2023-01-17,Store_4,Product_10,72,189,0
2023-01-17,Store_5,Product_1,50,177,0
2023-01-17,Store_5,Product_2,92,110,0
2023-01-17,Store_5,Product_3,66,159,0
2023-01-17,Store_5,Product_4,35,71,0
2023-01-17,Store_5,Product_5,93,72,1
2023-01-17,Store_5,Product_6,101,77,0
2023-01-17,Store_5,Product_7,57,54,0
2023-01-17,Store_5,Product_8,70,183,0
2023-01-17,Store_5,Product_9,90,153,0
2023-01-17,Store_5,Product_10,40,51,0
2023-01-18,Store_1,Product_1,88,193,0
2023-01-18,Store_1,Product_2,51,198,0
2023-01-18,Store_1,Product_3,110,148,1
2023-01-18,Store_1,Product_4,97,134,0
2023-01-18,Store_1,Product_5,48,68,0
2023-01-18,Store_1,Product_6,93,110,0
2023-01-18,Store_1,Product_7,57,188,1
2023-01-18,Store_1,Product_8,78,77,0
2023-01-18,Store_1,Product_9,68,99,0
2023-01-18,Store_1,Product_10,57,63,0
2023-01-18,Store_2,Product_1,37,169,1
2023-01-18,Store_2,Product_2,48,182,0
2023-01-18,Store_2,Product_3,86,199,0
2023-01-18,Store_2,Product_4,93,120,0
2023-01-18,Store_2,Product_5,30,191,0
2023-01-18,Store_2,Product_6,83,161,0
2023-01-18,Store_2,Product_7,85,167,0
2023-01-18,Store_2,Product_8,63,180,0
2023-01-18,Store_2,Product_9,44,115,1
2023-01-18,Store_2,Product_10,42,124,0
2023-01-18,Store_3,Product_1,70,78,0
2023-01-18,Store_3,Product_2,56,177,0
2023-01-18,Store_3,Product_3,79,56,0
2023-01-18,Store_3,Product_4,102,137,1
2023-01-18,Store_3,Product_5,96,168,0
2023-01-18,Store_3,Product_6,105,144,0
2023-01-18,Store_3,Product_7,46,61,1
2023-01-18,Store_3,Product_8,92,91,1
2023-01-18,Store_3,Product_9,48,120,0
2023-01-18,Store_3,Product_10,57,69,0
2023-01-18,Store_4,Product_1,38,133,1
2023-01-18,Store_4,Product_2,58,121,0
2023-01-18,Store_4,Product_3,76,185,0
2023-01-18,Store_4,Product_4,91,109,1
2023-01-18,Store_4,Product_5,57,85,0
2023-01-18,Store_4,Product_6,20,131,0
2023-01-18,Store_4,Product_7,41,95,1
2023-01-18,Store_4,Product_8,90,59,0
2023-01-18,Store_4,Product_9,39,136,0
2023-01-18,Store_4,Product_10,83,155,0
2023-01-18,Store_5,Product_1,28,67,0
2023-01-18,Store_5,Product_2,68,194,1
2023-01-18,Store_5,Product_3,45,89,0
2023-01-18,Store_5,Product_4,101,125,0
2023-01-18,Store_5,Product_5,87,67,0
2023-01-18,Store_5,Product_6,59,138,0
2023-01-18,Store_5,Product_7,52,139,1
2023-01-18,Store_5,Product_8,92,181,1
2023-01-18,Store_5,Product_9,101,169,0
2023-01-18,Store_5,Product_10,83,180,0
2023-01-19,Store_1,Product_1,104,121,0
2023-01-19,Store_1,Product_2,27,81,0
2023-01-19,Store_1,Product_3,28,108,1
2023-01-19,Store_1,Product_4,95,101,0
2023-01-19,Store_1,Product_5,64,133,0
2023-01-19,Store_1,Product_6,36,181,0
2023-01-19,Store_1,Product_7,67,130,0
2023-01-19,Store_1,Product_8,29,192,0
2023-01-19,Store_1,Product_9,60,158,1
2023-01-19,Store_1,Product_10,113,57,1
2023-01-19,Store_2,Product_1,85,168,0
2023-01-19,Store_2,Product_2,53,79,1
2023-01-19,Store_2,Product_3,41,161,0
2023-01-19,Store_2,Product_4,66,165,0
2023-01-19,Store_2,Product_5,77,177,0
2023-01-19,Store_2,Product_6,75,106,0
2023-01-19,Store_2,Product_7,72,81,0
2023-01-19,Store_2,Product_8,104,185,0
2023-01-19,Store_2,Product_9,89,91,0
2023-01-19,Store_2,Product_10,41,152,0
2023-01-19,Store_3,Product_1,49,134,1
2023-01-19,Store_3,Product_2,71,183,0
2023-01-19,Store_3,Product_3,57,164,0
2023-01-19,Store_3,Product_4,95,198,1
2023-01-19,Store_3,Product_5,86,66,0
2023-01-19,Store_3,Product_6,91,77,1
2023-01-19,Store_3,Product_7,61,92,0
2023-01-19,Store_3,Product_8,38,101,0
2023-01-19,Store_3,Product_9,79,77,0
2023-01-19,Store_3,Product_10,69,89,0
2023-01-19,Store_4,Product_1,96,181,0
2023-01-19,Store_4,Product_2,43,186,0
2023-01-19,Store_4,Product_3,73,191,0
2023-01-19,Store_4,Product_4,58,116,0
2023-01-19,Store_4,Product_5,99,59,0
2023-01-19,Store_4,Product_6,50,54,0
2023-01-19,Store_4,Product_7,52,75,0
2023-01-19,Store_4,Product_8,67,133,0
2023-01-19,Store_4,Product_9,32,178,0
2023-01-19,Store_4,Product_10,83,180,0
2023-01-19,Store_5,Product_1,69,165,0
2023-01-19,Store_5,Product_2,39,159,0
2023-01-19,Store_5,Product_3,74,171,0
2023-01-19,Store_5,Product_4,94,140,1
2023-01-19,Store_5,Product_5,42,187,0
2023-01-19,Store_5,Product_6,103,110,0
2023-01-19,Store_5,Product_7,70,151,0
2023-01-19,Store_5,Product_8,95,108,0
2023-01-19,Store_5,Product_9,92,60,0
2023-01-19,Store_5,Product_10,106,139,0
2023-01-20,Store_1,Product_1,96,171,0
2023-01-20,Store_1,Product_2,80,80,0
2023-01-20,Store_1,Product_3,91,150,0
2023-01-20,Store_1,Product_4,88,198,0
2023-01-20,Store_1,Product_5,34,57,0
2023-01-20,Store_1,Product_6,38,66,0
2023-01-20,Store_1,Product_7,42,127,1
2023-01-20,Store_1,Product_8,53,159,0
2023-01-20,Store_1,Product_9,97,76,0
2023-01-20,Store_1,Product_10,56,109,0
2023-01-20,Store_2,Product_1,98,75,1
2023-01-20,Store_2,Product_2,52,183,0
2023-01-20,Store_2,Product_3,94,63,1
2023-01-20,Store_2,Product_4,35,177,0
2023-01-20,Store_2,Product_5,40,130,0
2023-01-20,Store_2,Product_6,43,149,0
2023-01-20,Store_2,Product_7,70,174,0
2023-01-20,Store_2,Product_8,71,114,0
2023-01-20,Store_2,Product_9,67,191,0
2023-01-20,Store_2,Product_10,97,117,0
2023-01-20,Store_3,Product_1,96,80,0
2023-01-20,Store_3,Product_2,35,73,1
2023-01-20,Store_3,Product_3,55,106,0
2023-01-20,Store_3,Product_4,56,195,0
2023-01-20,Store_3,Product_5,65,143,0
2023-01-20,Store_3,Product_6,35,142,1
2023-01-20,Store_3,Product_7,47,171,0
2023-01-20,Store_3,Product_8,94,55,0
2023-01-20,Store_3,Product_9,111,182,1
2023-01-20,Store_3,Product_10,107,84,1
2023-01-20,Store_4,Product_1,49,52,1
2023-01-20,Store_4,Product_2,103,136,0
2023-01-20,Store_4,Product_3,43,118,0
2023-01-20,Store_4,Product_4,47,74,0
2023-01-20,Store_4,Product_5,51,107,0
2023-01-20,Store_4,Product_6,68,74,0
2023-01-20,Store_4,Product_7,82,60,1
2023-01-20,Store_4,Product_8,64,184,0
2023-01-20,Store_4,Product_9,82,170,0
2023-01-20,Store_4,Product_10,72,124,0
2023-01-20,Store_5,Product_1,43,193,0
2023-01-20,Store_5,Product_2,73,97,0
2023-01-20,Store_5,Product_3,84,179,0
2023-01-20,Store_5,Product_4,49,76,0
2023-01-20,Store_5,Product_5,93,112,0
2023-01-20,Store_5,Product_6,46,190,1
2023-01-20,Store_5,Product_7,43,85,1
2023-01-20,Store_5,Product_8,86,139,0
2023-01-20,Store_5,Product_9,51,150,0
2023-01-20,Store_5,Product_10,36,63,0
2023-01-21,Store_1,Product_1,60,192,0
2023-01-21,Store_1,Product_2,67,68,0
2023-01-21,Store_1,Product_3,47,78,0
2023-01-21,Store_1,Product_4,96,112,0
2023-01-21,Store_1,Product_5,44,149,0
2023-01-21,Store_1,Product_6,41,83,0
2023-01-21,Store_1,Product_7,78,122,0
2023-01-21,Store_1,Product_8,36,87,0
2023-01-21,Store_1,Product_9,104,181,0
2023-01-21,Store_1,Product_10,32,197,0
2023-01-21,Store_2,Product_1,105,93,0
2023-01-21,Store_2,Product_2,59,186,0
2023-01-21,Store_2,Product_3,43,134,1
2023-01-21,Store_2,Product_4,72,81,0
2023-01-21,Store_2,Product_5,23,66,0
2023-01-21,Store_2,Product_6,35,95,0
2023-01-21,Store_2,Product_7,58,168,0
2023-01-21,Store_2,Product_8,116,160,1
2023-01-21,Store_2,Product_9,101,179,0
2023-01-21,Store_2,Product_10,23,157,0
2023-01-21,Store_3,Product_1,95,76,0
2023-01-21,Store_3,Product_2,93,98,0
2023-01-21,Store_3,Product_3,86,126,0
2023-01-21,Store_3,Product_4,64,96,0
2023-01-21,Store_3,Product_5,101,156,0
2023-01-21,Store_3,Product_6,121,138,1
2023-01-21,Store_3,Product_7,69,69,0
2023-01-21,Store_3,Product_8,91,114,0
2023-01-21,Store_3,Product_9,67,106,1
2023-01-21,Store_3,Product_10,57,64,1
2023-01-21,Store_4,Product_1,54,150,0
2023-01-21,Store_4,Product_2,31,177,1
2023-01-21,Store_4,Product_3,47,71,0
2023-01-21,Store_4,Product_4,99,149,0
2023-01-21,Store_4,Product_5,57,87,0
2023-01-21,Store_4,Product_6,44,198,0
2023-01-21,Store_4,Product_7,98,189,0
2023-01-21,Store_4,Product_8,36,110,0
2023-01-21,Store_4,Product_9,54,54,0
2023-01-21,Store_4,Product_10,102,128,1
2023-01-21,Store_5,Product_1,56,159,0
2023-01-21,Store_5,Product_2,54,190,1
2023-01-21,Store_5,Product_3,58,144,0
2023-01-21,Store_5,Product_4,72,118,0
2023-01-21,Store_5,Product_5,93,136,0
2023-01-21,Store_5,Product_6,58,103,0
2023-01-21,Store_5,Product_7,51,176,0
2023-01-21,Store_5,Product_8,28,130,0
2023-01-21,Store_5,Product_9,101,180,0
2023-01-21,Store_5,Product_10,95,157,0
2023-01-22,Store_1,Product_1,45,68,0
2023-01-22,Store_1,Product_2,70,190,0
2023-01-22,Store_1,Product_3,93,158,1
2023-01-22,Store_1,Product_4,86,91,0
2023-01-22,Store_1,Product_5,43,186,0
2023-01-22,Store_1,Product_6,57,61,0
2023-01-22,Store_1,Product_7,81,60,0
2023-01-22,Store_1,Product_8,59,68,0
2023-01-22,Store_1,Product_9,93,114,1
2023-01-22,Store_1,Product_10,100,101,0
2023-01-22,Store_2,Product_1,27,189,0
2023-01-22,Store_2,Product_2,55,100,1
2023-01-22,Store_2,Product_3,70,62,0
2023-01-22,Store_2,Product_4,78,165,0
2023-01-22,Store_2,Product_5,99,171,0
2023-01-22,Store_2,Product_6,79,72,0
2023-01-22,Store_2,Product_7,77,146,0
2023-01-22,Store_2,Product_8,100,84,0
2023-01-22,Store_2,Product_9,41,151,0
2023-01-22,Store_2,Product_10,70,113,0
2023-01-22,Store_3,Product_1,49,56,0
2023-01-22,Store_3,Product_2,58,123,0
2023-01-22,Store_3,Product_3,25,101,0
2023-01-22,Store_3,Product_4,76,53,0
2023-01-22,Store_3,Product_5,61,120,0
2023-01-22,Store_3,Product_6,99,84,0
2023-01-22,Store_3,Product_7,48,172,0
2023-01-22,Store_3,Product_8,62,127,0
2023-01-22,Store_3,Product_9,56,96,1
2023-01-22,Store_3,Product_10,51,53,0
2023-01-22,Store_4,Product_1,68,71,0
2023-01-22,Store_4,Product_2,36,85,0
2023-01-22,Store_4,Product_3,94,176,1
2023-01-22,Store_4,Product_4,24,119,0
2023-01-22,Store_4,Product_5,59,144,1
2023-01-22,Store_4,Product_6,40,82,0
2023-01-22,Store_4,Product_7,32,166,0
2023-01-22,Store_4,Product_8,79,166,0
2023-01-22,Store_4,Product_9,45,157,0
2023-01-22,Store_4,Product_10,35,117,0
2023-01-22,Store_5,Product_1,96,71,0
2023-01-22,Store_5,Product_2,26,74,0
2023-01-22,Store_5,Product_3,81,168,0
2023-01-22,Store_5,Product_4,79,199,0
2023-01-22,Store_5,Product_5,92,123,0
2023-01-22,Store_5,Product_6,46,172,0
2023-01-22,Store_5,Product_7,30,55,0
2023-01-22,Store_5,Product_8,65,126,1
2023-01-22,Store_5,Product_9,95,133,0
2023-01-22,Store_5,Product_10,72,134,0
2023-01-23,Store_1,Product_1,39,58,0
2023-01-23,Store_1,Product_2,109,120,0
2023-01-23,Store_1,Product_3,64,50,0
2023-01-23,Store_1,Product_4,107,159,0
2023-01-23,Store_1,Product_5,72,161,0
2023-01-23,Store_1,Product_6,58,170,0
2023-01-23,Store_1,Product_7,37,67,1
2023-01-23,Store_1,Product_8,67,127,0
2023-01-23,Store_1,Product_9,76,160,0
2023-01-23,Store_1,Product_10,120,95,1
2023-01-23,Store_2,Product_1,90,73,0
2023-01-23,Store_2,Product_2,70,62,0
2023-01-23,Store_2,Product_3,45,115,0
2023-01-23,Store_2,Product_4,65,163,0
2023-01-23,Store_2,Product_5,118,196,1
2023-01-23,Store_2,Product_6,89,75,1
2023-01-23,Store_2,Product_7,65,100,0
2023-01-23,Store_2,Product_8,39,68,0
2023-01-23,Store_2,Product_9,99,82,1
2023-01-23,Store_2,Product_10,70,175,0
2023-01-23,Store_3,Product_1,50,129,0
2023-01-23,Store_3,Product_2,81,199,0
2023-01-23,Store_3,Product_3,53,134,0
2023-01-23,Store_3,Product_4,46,114,0
2023-01-23,Store_3,Product_5,91,145,0
2023-01-23,Store_3,Product_6,46,136,0
2023-01-23,Store_3,Product_7,57,94,0
2023-01-23,Store_3,Product_8,63,184,0
2023-01-23,Store_3,Product_9,35,106,0
2023-01-23,Store_3,Product_10,59,161,0
2023-01-23,Store_4,Product_1,70,166,0
2023-01-23,Store_4,Product_2,48,74,0
2023-01-23,Store_4,Product_3,55,87,0
2023-01-23,Store_4,Product_4,98,191,0
2023-01-23,Store_4,Product_5,25,68,0
2023-01-23,Store_4,Product_6,51,50,0
2023-01-23,Store_4,Product_7,63,138,0
2023-01-23,Store_4,Product_8,42,74,0
2023-01-23,Store_4,Product_9,90,129,0
2023-01-23,Store_4,Product_10,79,195,0
2023-01-23,Store_5,Product_1,72,145,1
2023-01-23,Store_5,Product_2,71,80,0
2023-01-23,Store_5,Product_3,56,137,0
2023-01-23,Store_5,Product_4,104,64,0
2023-01-23,Store_5,Product_5,68,181,0
2023-01-23,Store_5,Product_6,41,148,0
2023-01-23,Store_5,Product_7,124,195,1
2023-01-23,Store_5,Product_8,34,53,1
2023-01-23,Store_5,Product_9,95,116,0
2023-01-23,Store_5,Product_10,30,166,0
2023-01-24,Store_1,Product_1,65,61,0
2023-01-24,Store_1,Product_2,102,101,0
2023-01-24,Store_1,Product_3,80,113,0
2023-01-24,Store_1,Product_4,49,138,0
2023-01-24,Store_1,Product_5,46,179,1
2023-01-24,Store_1,Product_6,92,148,0
2023-01-24,Store_1,Product_7,81,175,0
2023-01-24,Store_1,Product_8,57,177,1
2023-01-24,Store_1,Product_9,105,84,1
2023-01-24,Store_1,Product_10,77,151,0
2023-01-24,Store_2,Product_1,51,160,0
2023-01-24,Store_2,Product_2,73,121,0
2023-01-24,Store_2,Product_3,125,56,1
2023-01-24,Store_2,Product_4,58,85,0
2023-01-24,Store_2,Product_5,45,124,0
2023-01-24,Store_2,Product_6,50,180,0
2023-01-24,Store_2,Product_7,108,108,1
2023-01-24,Store_2,Product_8,37,161,0
2023-01-24,Store_2,Product_9,94,84,1
2023-01-24,Store_2,Product_10,37,76,1
2023-01-24,Store_3,Product_1,122,90,1
2023-01-24,Store_3,Product_2,70,166,0
2023-01-24,Store_3,Product_3,86,176,0
2023-01-24,Store_3,Product_4,96,182,1
2023-01-24,Store_3,Product_5,23,165,0
2023-01-24,Store_3,Product_6,103,144,1
2023-01-24,Store_3,Product_7,49,128,0
2023-01-24,Store_3,Product_8,54,64,1
2023-01-24,Store_3,Product_9,36,154,0
2023-01-24,Store_3,Product_10,91,165,0
2023-01-24,Store_4,Product_1,18,131,0
2023-01-24,Store_4,Product_2,55,87,0
2023-01-24,Store_4,Product_3,64,138,0
2023-01-24,Store_4,Product_4,77,71,0
2023-01-24,Store_4,Product_5,41,66,0
2023-01-24,Store_4,Product_6,29,181,0
2023-01-24,Store_4,Product_7,40,118,1
2023-01-24,Store_4,Product_8,37,100,0
